poiid,title,address,lon,lat,category,checkin_user_num,city,checkin_num,checkin_ave
B2094655D765A6F9479F,滨江大道公交站,,118.672,32.0485,公交车站,13,0025,13,1
B2094655D765A6F9489A,大明路公交站,,118.8,31.986,公交车站,316,0025,484,1.531645569
B2094655D765A6F9489C,南京南站,雨花台区玉兰路98号,118.799,31.9705,地铁站,76748,0025,100090,1.304138218
B2094655D765A6F9489E,浮桥公交站,,118.796,32.0487,公交车站,22,0025,27,1.227272727
B2094655D765A6F94992,金马路公交站,,118.909,32.0721,公交车站,46,0025,68,1.478260869
B2094655D765A6F94993,京新村公交站,,118.736,32.1525,公交车站,3,0025,3,1
B2094655D765A6FA4093,南大仙林校区公交站,,118.962,32.1101,公交车站,53,0025,68,1.283018867
B2094655D765A6FA409A,经天路公交站,,118.977,32.1165,公交车站,29,0025,48,1.655172413
B2094655D765A6FA409B,卡子门公交站,,118.796,31.9928,公交车站,50,0025,61,1.22
B2094655D765A6FA409E,绿博园公交站,,118.715,32.0257,公交车站,286,0025,361,1.262237762
B2094655D765A6FA4199,南医大·江苏经贸学院公交站,,118.892,31.9313,公交车站,44,0025,56,1.272727272
B2094655D765A6FA419E,浦珠路公交站,,118.746,32.1427,公交车站,16,0025,36,2.25
B2094655D765A6FA4292,天元西路公交站,,118.809,31.9288,公交车站,46,0025,180,3.913043478
B2094655D765A6FA429D,天印大道公交站,天印大道,118.862,31.937,公交车站,124,0025,244,1.967741935
B2094655D765A6FA429F,泰冯路公交站,,118.72,32.1554,公交车站,24,0025,33,1.375
B2094655D765A6FA4399,仙林中心公交站,,118.93,32.0984,公交车站,68,0025,81,1.19117647
B2094655D765A6FA439B,下马坊公交站,,118.85,32.0391,公交车站,123,0025,203,1.650406504
B2094655D765A6FA4498,学则路公交站,南京栖霞区仙隐南路,118.917,32.0917,公交车站,139,0025,178,1.280575539
B2094655D765A6FA4499,羊山公园公交站,,118.939,32.1032,公交车站,175,0025,217,1.24
B2094655D765A6FA459C,珠江路沿线,,118.801,32.0476,一般地点标志,638,0025,1353,2.120689655
B2094655D765A6FA459D,竹山路公交站,,118.842,31.9307,公交车站,197,0025,469,2.380710659
B2094655D765A6FA459E,钟灵街公交站,,118.872,32.0408,公交车站,120,0025,252,2.1
B2094655D765A6FA4698,通江集公交站,,118.875,32.2051,公交车站,9,0025,9,1
B2094655D765A6FA479A,常家营公交站,,118.778,32.2757,公交车站,43,0025,110,2.558139534
B2094655D765A6FA479D,方巷公交站,,118.784,32.2845,公交车站,22,0025,43,1.954545454
B2094655D765A6FA479F,东山总站,,118.862,31.9573,公交车站,42,0025,59,1.404761904
B2094655D765A6FA4893,洪家园公交站,秦淮区洪家园,118.803,31.9963,公交车站,143,0025,606,4.237762237
B2094655D765A6FA499A,洪家园西公交站,,118.8,31.9978,公交车站,11,0025,40,3.636363636
B2094655D765A6FA499C,江南文枢苑公交站,南京将军大道99号,118.791,31.924,公交车站,80,0025,179,2.2375
B2094655D765A6FB4099,六合开发区公交站,,118.813,32.3127,公交车站,126,0025,160,1.269841269
B2094655D765A6FB4292,土山路公交站,,118.842,31.9597,公交车站,62,0025,248,4
B2094655D765A6FB429E,泰山新村,泰山路,118.714,32.1443,一般地点标志,713,0025,1451,2.035063113
B2094655D765A6FB439B,文靖新村公交站,文静路321号,118.849,31.9604,公交车站,30,0025,49,1.633333333
B2094655D765A6FB449A,雍庄公交站,,118.768,32.2631,公交车站,23,0025,37,1.608695652
B2094655D765A6FB4699,中山陵,南京市玄武区中山陵景区内,118.854,32.0521,一般地点标志,9479,0025,10195,1.075535394
B2094655D765A6FB4798,中国银行公交站,,119.025,31.6473,公交车站,9,0025,21,2.333333333
B2094655D765A6FB4892,芝兰路公交站,,118.91,31.9016,公交车站,11,0025,32,2.909090909
B2094655D765A6FB489B,知行路公交站,,118.893,31.9115,公交车站,7,0025,7,1
B2094655D765A6FB4993,赵庄公交站,,119.017,32.1557,公交车站,2,0025,2,1
B2094655D765A6FB499B,正方大道公交站,,118.773,31.8376,公交车站,22,0025,32,1.454545454
B2094655D765A6FB499D,赵庄东公交站,,119.017,32.1551,公交车站,9,0025,10,1.111111111
B2094655D765A6FC4098,地铁红山动物园站,,118.802,32.0965,地铁站,10,0025,11,1.1
B2094655D765A6FC4099,地铁迈皋桥站,,118.808,32.1028,地铁站,138,0025,186,1.347826086
B2094655D765A6FE4599,南京金鹏宾馆军区空军第一招待所,玄武区东大影壁55号,118.804,32.0528,公园户外,82,0025,104,1.268292682
B2094655D765A7F5439C,江苏华兴深蓝汽车有限公司,南京市大明路598号/宁溧路路口,118.8,31.986,汽车销售,24,0025,31,1.291666666
B2094655D765A7F5439D,江苏天奥汽车销售服务有限公司,江宁区东麒路1号汽车4S园1号,118.874,31.9769,汽车销售,112,0025,492,4.392857142
B2094655D765A7F5449D,Yami多国料理,鼓楼区汉中门大街300号(典雅居对面),118.738,32.039,餐饮美食,4,0025,5,1.25
B2094655D765A7F5459D,绿雪源牛肉面馆,建邺区小青路7号(沙洲中学对面),118.744,31.9866,清真餐馆,7,0025,15,2.142857142
B2094655D765A7F54893,地铁元通站,,118.721,31.9961,地铁站,27,0025,30,1.111111111
B2094655D765A7F5499A,地铁中胜站,,118.734,31.9877,地铁站,153,0025,208,1.359477124
B2094655D765A7F5499B,地铁小行站,,118.744,31.983,地铁站,40,0025,50,1.25
B2094655D765AAF44098,石岗桥,,118.917,31.6913,公园户外,5,0025,14,2.8
B2094655D765AAF4409B,胜利桥,,118.893,31.7195,公园户外,6,0025,13,2.166666666
B2094655D765AAF4419F,金水桥,,118.975,31.8509,公园户外,4,0025,4,1
B2094655D765AAF4429F,莲花桥,,118.68,31.8643,公园户外,9,0025,10,1.111111111
B2094655D765AAF44398,金桥,,118.982,31.8581,公园户外,4,0025,5,1.25
B2094655D765AAF44399,梅林桥,,118.934,31.8861,公园户外,4,0025,4,1
B2094655D765AAF4439B,蔡家边桥,,118.99,31.8933,公园户外,5,0025,5,1
B2094655D765AAF4439E,秦淮河大桥,,118.895,31.7481,公园户外,54,0025,54,1
B2094655D765AAF4439F,开太桥,,119.014,31.7598,公园户外,10,0025,11,1.1
B2094655D765AAF4449C,桥林桥,,118.53,31.941,公园户外,16,0025,56,3.5
B2094655D765AAF4459E,中坝桥,,118.673,31.8656,公园户外,3,0025,5,1.666666666
B2094655D765AAF44892,白龙桥,,118.816,31.9353,公园户外,13,0025,13,1
B2094655D765AAF54093,西河桥,,118.715,32.1123,公园户外,5,0025,5,1
B2094655D765AAF5409E,同进桥,,119.022,31.8714,公园户外,8,0025,8,1
B2094655D765AAF54193,东洼子涵,,118.874,32.0428,公园户外,65,0025,83,1.276923076
B2094655D765AAF54199,秃尾河桥,,118.728,32.1423,公园户外,9,0025,40,4.444444444
B2094655D765AAF5419F,雨山桥,,118.619,32.0501,公园户外,8,0025,11,1.375
B2094655D765AAF54292,运粮河大桥,,118.85,32.005,公园户外,6,0025,7,1.166666666
B2094655D765AAF5429D,马营桥,,118.858,32.3317,公园户外,12,0025,12,1
B2094655D765AAF5439F,仕金桥,,118.86,32.3479,公园户外,11,0025,18,1.636363636
B2094655D765AAF54498,古棠桥,,118.849,32.3365,公园户外,29,0025,37,1.275862068
B2094655D765AAF54499,中心河大桥,,118.817,32.1911,公园户外,25,0025,25,1
B2094655D765AAF5449D,临江桥,,118.84,32.2089,公园户外,6,0025,13,2.166666666
B2094655D765AAF54593,小江河大桥,,118.806,32.2093,公园户外,17,0025,18,1.058823529
B2094655D765AAF5479E,龙津桥,,118.841,32.3383,公园户外,12,0025,18,1.5
B2094655D765AAF5499E,东江九组桥,,118.84,32.175,公园户外,4,0025,4,1
B2094655D765AAF8409F,世纪东山,江东山街道文靖东路以南、万安西路以北,118.873,31.9603,住宅区,201,0025,740,3.681592039
B2094655D765AAF8419B,三丰公寓,宝安区西乡街道宝源路与海城路交汇处西北角,118.748,32.2237,住宅区,30,0025,73,2.433333333
B2094655D765AAF8429B,"诸葛烤鱼 江宁店",江宁区天元东路388号义乌小商品对面(近地铁龙眠大道站),118.875,31.9382,烧烤,10,0025,11,1.1
B2094655D765AAF8429D,成贤院,,118.704,32.1533,住宅区,31,0025,59,1.903225806
B2094655D765AAF84399,怡湖华庭,江宁开发区天元西路18号,118.796,31.9283,住宅区,8,0025,17,2.125
B2094655D765AAF8439C,融侨中央花园,建邺区奥体中心南门对面,118.723,32.0052,住宅区,262,0025,672,2.564885496
B2094655D765AAF8439E,通江渔港,南京长江隧道,118.677,32.0522,海鲜酒楼,2,0025,2,1
B2094655D765AAF8459E,紫气云谷,江宁区将军大道20号以北,118.788,31.9334,住宅区,7,0025,18,2.571428571
B2094655D765AAF8459F,天泽苑,江宁区秣陵街道竹山路588号(彤天路与竹山南路交汇处),118.846,31.9365,住宅区,29,0025,62,2.137931034
B2094655D765AAF84892,丹佛小镇,江宁开发区秣陵街道佛城西路以南,118.782,31.9045,住宅区,140,0025,345,2.464285714
B2094655D765AAF84992,上海海洋水族馆,银城北路158号,118.853,31.9656,水族馆,12,0025,17,1.416666666
B2094655D765AAF94092,新地雅苑,麒麟门悦民路55路终点站旁,118.928,32.0501,住宅区,16,0025,48,3
B2094655D765AAF9419A,紫金上林苑,,118.874,32.0873,住宅区,5,0025,5,1
B2094655D765AAF9419D,华仔发型尧化门店,近郊栖霞区新尧路16号,118.881,32.1185,美容美发店,3,0025,4,1.333333333
B2094655D765AAF9489B,海都嘉园,珠江镇象山路1号,118.723,32.1172,住宅区,3,0025,5,1.666666666
B2094655D765AAFA4098,幽栖寺,祖堂山南麓,118.851,32.1456,寺庙道观,34,0025,44,1.294117647
B2094655D765AAFA4198,儒林学士府,盘城新街108号,118.716,32.2068,住宅区,23,0025,37,1.608695652
B2094655D765AAFA419D,中国中材国际工程股份有限公司,将军大道106,118.79,31.8977,公司,19,0025,44,2.315789473
B2094655D765AAFA429F,奶茶小铺,白下区长江路101号文化艺术中心后(近秦淮河),118.837,32.3436,冷饮店,3,0025,3,1
B2094655D765AAFA4392,三一集团-泵送(混凝土机械)江苏分公司,禄口街道信诚大道55号,118.839,31.7756,公司,8,0025,13,1.625
B2094655D765AAFA459F,世纪天城(溧水),溧水经济开发区团山路1号,119.022,31.6871,住宅区,76,0025,130,1.710526315
B2094655D765AAFA489D,古秦淮河大桥,,119.048,31.8706,公园户外,72,0025,138,1.916666666
B2094655D765AAFB4092,横溪新桥,,118.777,31.7131,公园户外,12,0025,15,1.25
B2094655D765AAFB4192,杨山河桥,,118.816,31.873,公园户外,8,0025,8,1
B2094655D765AAFB429D,牧龙桥,,118.576,31.8104,公园户外,8,0025,8,1
B2094655D765AAFB429F,九竹桥,,118.841,31.9037,公园户外,19,0025,37,1.947368421
B2094655D765AAFB439B,张家桥,,118.663,31.6446,公园户外,4,0025,5,1.25
B2094655D765AAFB449C,清修桥,,118.614,31.83,公园户外,15,0025,20,1.333333333
B2094655D765AAFB4599,张唐一桥,,118.795,31.341,公园户外,10,0025,11,1.1
B2094655D765AAFB4699,新洪蓝桥,,118.986,31.6087,公园户外,23,0025,43,1.869565217
B2094655D765AAFB469D,三五桥,,118.912,31.648,公园户外,18,0025,20,1.111111111
B2094655D765AAFB469F,芮家桥,,118.883,31.5866,公园户外,5,0025,5,1
B2094655D765AAFB479B,蒲塘河大桥,,118.983,31.5655,公园户外,26,0025,35,1.346153846
B2094655D765AAFB479C,古楼巷桥,,118.992,31.3497,公园户外,11,0025,21,1.909090909
B2094655D765AAFC4192,翠屏紫气钟山,玄武区玄武大道699-39号(徐庄软件园内),118.896,32.0812,住宅区,191,0025,734,3.842931937
B2094655D765AAFC4193,天元瑞沨名苑,江宁区秣陵街道天元中路1号,118.845,31.9312,住宅区,36,0025,125,3.472222222
B2094655D765AAFC4198,南京大学(仙林校区),南京栖霞区仙林大道163号,118.953,32.1188,高校中心点,10363,0025,34516,3.330695744
B2094655D765AAFC419C,五福家园,栖霞镇金家庄,118.955,32.1521,住宅区,10,0025,11,1.1
B2094655D765AAFC419F,金盛田铂宫,江浦街道汽车站东侧,118.635,32.0634,住宅区,14,0025,76,5.428571428
B2094655D765AAFC4499,依水佳苑(高淳),淳南路,118.885,31.3155,住宅区,62,0025,200,3.225806451
B2094655D765AAFC449B,龙山小区商住楼,溧水区秦淮路108号,119.046,31.6602,住宅区,6,0025,36,6
B2094655D765AAFC449C,科嘉花园(东南门),,118.784,31.9038,住宅区,6,0025,6,1
B2094655D765AAFC449D,科嘉花园,南京江宁区诚信大道68号,118.784,31.9046,住宅区,42,0025,141,3.357142857
B2094655D765AAFC469E,鼎业国际花园,浦口区珠江镇文德东路,118.612,32.0632,住宅区,11,0025,12,1.09090909
B2094655D765AAFC479B,金陵图书馆新馆,乐山路158号,118.718,32.0155,图书馆,206,0025,328,1.592233009
B2094655D765AAFC489A,太平宝邸(商业),大桥北路83号-1,118.727,32.1382,住宅区,10,0025,48,4.8
B2094655D765AAFD409D,颐秀居,江宁开发区通淮街159号,118.804,31.936,住宅区,14,0025,47,3.357142857
B2094655D765AAFD429C,元祖(天元店),江宁区天元东路391号(近江宁科学园小学),118.858,31.9367,糕饼店,12,0025,17,1.416666666
B2094655D765AAFD429F,和燕路252号小高层住宅,鼓楼归云堂1号,118.8,32.0956,住宅区,3,0025,3,1
B2094655D765AAFD4593,佳湖绿岛,江宁开发区佳湖西路9号,118.811,31.9385,住宅区,37,0025,80,2.162162162
B2094655D765AAFD459D,康桥公寓,江宁区东山镇新亭路南侧、天印大道东侧,118.865,31.9443,住宅区,17,0025,59,3.470588235
B2094655D765AAFD4692,金域豪庭,泰山路,118.848,32.3425,住宅区,13,0025,23,1.769230769
B2094655D765AAFD4698,麒麟山庄,宁杭公路,118.939,32.0524,住宅区,118,0025,221,1.872881355
B2094655D765AAFD469B,国信·自然天城,沿山东路18号,118.646,32.0938,住宅区,35,0025,41,1.171428571
B2094655D765AAFD4893,21世纪国际公寓,南京市江宁区双龙大道1539号（小龙湾地铁口路南）,118.825,31.9287,住宅区,317,0025,700,2.208201892
B2094655D765AAFE409C,华侨假日休闲茶社,大桥北路1号,118.732,32.1261,茶艺馆,11,0025,11,1
B2094655D765AAFE4299,金东城世家,溧水经济开发区秦淮路809号,119.044,31.66,住宅区,42,0025,87,2.071428571
B2094655D765AAFE439A,多客奶茶南京工业大学店,近郊浦口区浦珠南路30号南京工业大学东苑食堂前(近天浦路),118.643,32.0747,糕饼店,8,0025,8,1
B2094655D765AAFE4499,亚东·同城印象,溧水区溧水主城区交通西路南端,119.033,31.6534,住宅区,25,0025,48,1.92
B2094655D765AAFE4592,中海丽舍西苑,建邺区云锦路以东，华隆新寓以南，庐山路两侧,118.74,31.9999,住宅区,8,0025,36,4.5
B2094655D765AAFE4692,恒信缔景名苑(商业),浦口区珠江镇河滨路,118.638,32.0603,住宅区,94,0025,359,3.819148936
B2094655D765AAFE4693,碧泉嘉园,浦口区泰山街道东大路西端,118.696,32.15,住宅区,7,0025,12,1.714285714
B2094655D765AAFE469D,钻石华府,雄州街道雄州南路168号,118.834,32.3334,住宅区,55,0025,153,2.781818181
B2094655D765AAFE4899,南京汤山百倍圣泉温泉城,南京汤山镇汤泉东路228号,119.067,32.0496,休闲场所,335,0025,384,1.146268656
B2094655D765AAFE499C,万裕龙庭水岸,龙眠大道668号(南京交院站西南侧),118.897,31.9131,住宅区,38,0025,100,2.631578947
B2094655D765AAFE499D,龙山佳苑,永阳镇龙山小区韩辛路以西,119.041,31.6544,住宅区,6,0025,6,1
B2094655D765AAFF409E,固城湖大桥,近郊高淳县迎湖路固城湖边,118.879,31.3064,公园户外,183,0025,267,1.459016393
B2094655D765AAFF419D,梅苑新村,,118.63,31.8979,住宅区,26,0025,88,3.384615384
B2094655D765AAFF429D,栖霞天韵,六合区大厂纬二路(大厂地税局旁),118.81,32.1038,住宅区,1,0025,1,1
B2094655D765AAFF4398,中铁江佑铂庭,江浦街道迎宾大道南侧2号,118.645,32.0642,住宅区,150,0025,427,2.846666666
B2094655D765AAFF439A,金地自在城,雨花台区板桥新城新湖大道(莲花湖体育公园东侧),118.663,31.9054,住宅区,980,0025,2884,2.942857142
B2094655D765AAFF4593,瑞园,东邻漓江路，南隔闽江路与聚福园相望，西到银城小学，北至银城街,118.735,32.0544,住宅区,157,0025,694,4.420382165
B2094655D765AAFF4599,岳飞抗金故垒,南京南郊牛首山及韩府山山脊处,118.795,31.885,省级景点,19,0025,20,1.052631578
B2094655D765AAFF4692,克莉丝汀饼屋迈皋桥店,近郊栖霞区迈皋桥创业园1-61号(近华电路),118.807,32.1045,糕饼店,10,0025,13,1.3
B2094655D765AAFF469A,天赐佳园,六合雄州镇园林东路26号,118.85,32.3495,住宅区,65,0025,471,7.246153846
B2094655D765AAFF4892,卓越SOHO,珠江路与龙蟠西路的交界处,118.805,32.0464,住宅区,81,0025,225,2.777777777
B2094655D765AAFF4893,7彩星城国学府,江宁区东山街道上元大街1088号,118.879,31.7631,住宅区,5,0025,5,1
B2094655D765AAFF4993,广汽本田长昊店,近郊浦口区浦珠北路159号,118.698,32.1115,汽车销售,21,0025,117,5.571428571
B2094655D765AAFF4999,万江共和新城,江宁开发区秣陵街道佛城西路以南,118.704,32.1082,住宅区,243,0025,770,3.168724279
B2094655D765AAFF499F,三一集团-南京6S店,空港工业园新城大道与长韦路交叉口,118.807,31.7821,公司,14,0025,18,1.285714285
B2094655D765ABF4439A,圣马丽都,马集镇赤兔路172-240号,118.802,32.5504,住宅区,43,0025,62,1.441860465
B2094655D765ABF4439B,泰山天然居,泰西路5-1号,118.72,32.0994,住宅区,6,0025,14,2.333333333
B2094655D765ABF4439C,宏觉寺塔,镇方西路,118.81,31.8458,公园户外,15,0025,21,1.4
B2094655D765ABF4449D,明发城市广场,南京市浦口区珍珠南路2号,118.686,32.1072,住宅区,20,0025,25,1.25
B2094655D765ABF4459B,山水风华,汇通路9号,118.928,32.0884,住宅区,37,0025,81,2.189189189
B2094655D765ABF4479F,万科金色里程,雨花台铁心桥龙西路318号,118.76,31.9588,住宅区,514,0025,1792,3.486381322
B2094655D765ABF44998,梅亭雅苑,五一路,118.895,32.2562,住宅区,11,0025,25,2.272727272
B2094655D765ABF44999,新城尚座花园,和燕路322-3号,118.811,32.1048,住宅区,4,0025,4,1
B2094655D765ABF4499E,幸福美地,浦口浦珠北路,118.746,32.1361,住宅区,26,0025,59,2.269230769
B2094655D765ABF54092,汉庭快捷酒店(南京宁南店),宁南大道20号宁南国际汽配城6幢7号(石林家乐家旁),118.797,31.9807,经济型连锁酒店,13,0025,16,1.23076923
B2094655D765ABF5409A,仙林国际汽车城,尧胜村312国道南京收费管理站,118.891,32.1102,汽车销售,21,0025,34,1.619047619
B2094655D765ABF54199,南京航空航天大学金城学院,江苏省南京市江宁区禄口街道航金大道88号,118.884,31.6996,高校中心点,2978,0025,15830,5.315648085
B2094655D765ABF5419A,晓庄国际广场,晓庄,118.85,32.1825,住宅区,17,0025,24,1.411764705
B2094655D765ABF5429A,猫空咖啡(小卫街店),小卫街16-6号,118.851,32.0373,咖啡厅,14,0025,18,1.285714285
B2094655D765ABF5439A,京淮大酒店,近郊雨花台铁心桥春江路18号,118.761,31.963,江苏菜,7,0025,7,1
B2094655D765ABF5439B,盘金华府(南京),六合大厂新华西路458号,118.733,32.2018,住宅区,136,0025,359,2.639705882
B2094655D765ABF5449C,南京金色世纪缘大酒店,双龙大道1108,118.821,31.9332,公园户外,386,0025,468,1.212435233
B2094655D765ABF54598,聚贤新城,六合区八百桥镇招贤西街108号,118.938,32.4214,住宅区,35,0025,49,1.4
B2094655D765ABF5459B,宏泰嘉苑,永阳镇青年路南侧,119.041,31.6515,住宅区,16,0025,26,1.625
B2094655D765ABF5469B,南京香樟华苹温泉度假别墅,江宁区汤山镇寺庄村(近地税干部培训中心),119.054,32.0604,度假疗养场所,235,0025,319,1.357446808
B2094655D765ABF5479D,星河枫园,六合区泰山路239号,118.852,32.3411,住宅区,41,0025,104,2.536585365
B2094655D765ABF84199,7彩·幸福里,油坊桥汪家村,119.078,31.763,住宅区,23,0025,27,1.173913043
B2094655D765ABF8419F,名人岛至尊会所,近郊高淳县淳溪镇开发区丹阳湖南路8号,118.896,31.3198,江苏菜,25,0025,28,1.12
B2094655D765ABF8459A,恒丰世家,六合区大厂恒丰世家,118.753,32.2313,住宅区,85,0025,1322,15.552941176
B2094655D765ABF84899,江苏警官学院龙潭校区,岔龙线,119.041,32.1569,高等院校,280,0025,618,2.207142857
B2094655D765ABF94098,V-MAX量贩式KTV,长江路101号文化艺术中心6层,118.837,32.3436,KTV,24,0025,24,1
B2094655D765ABF9409A,宁马高速公路苏皖收费站,,118.539,31.7575,收费站,197,0025,237,1.203045685
B2094655D765ABF94798,江浦汽车站,文德路,118.629,32.0593,长途汽车站,5,0025,5,1
B2094655D765ABFA4692,东风本田汽车启辰特约销售服务店,润麒路9号,118.869,31.9812,汽车维修,11,0025,19,1.727272727
B2094655D765ABFA479F,旭升花苑,大厂园西路,118.714,32.1693,住宅区,1,0025,1,1
B2094655D765ABFB4098,佛手湖环球度假村,,118.614,32.0861,住宅区,10,0025,11,1.1
B2094655D765ABFB4099,华侨绿洲,南京市浦口区泰西路18号,118.711,32.1496,住宅区,60,0025,140,2.333333333
B2094655D765ABFB409A,栖园,杉湖路,118.938,32.1031,住宅区,65,0025,134,2.061538461
B2094655D765ABFB409B,蒙塔卡利,高新技术开发区,118.683,32.1813,住宅区,19,0025,21,1.105263157
B2094655D765ABFB409F,天鹅湖花园,江宁区东山街道上元大街1088号,118.863,31.9589,住宅区,94,0025,228,2.425531914
B2094655D765ABFB419C,莱茵东郡花园(商业),江宁科学园天元东路228号,118.877,31.9408,住宅区,47,0025,74,1.574468085
B2094655D765ABFB4292,横梁甸商业广场,六合区横梁镇兴镇路122号,118.937,32.3247,住宅区,120,0025,211,1.758333333
B2094655D765ABFB439B,依云溪谷,仙林大道南侧，汇通路西侧,118.925,32.0892,住宅区,85,0025,171,2.011764705
B2094655D765ABFB439E,湘临天下(利源中路),利源中路136号(近胜太路),118.808,31.9336,湖南菜,4,0025,4,1
B2094655D765ABFB449F,南京工业大学浦江学院,沿复兴路18号,118.723,32.1619,高等院校,7,0025,9,1.285714285
B2094655D765ABFB4593,嘉恒新苑,六合区八百桥镇八百大道150号,118.938,32.421,住宅区,2,0025,2,1
B2094655D765ABFB4599,百利华府,江宁区禄口镇北至禄口大街、西至来凤路、东至正阳路,118.867,31.773,住宅区,26,0025,45,1.73076923
B2094655D765ABFB459C,绿城玫瑰园,浦口区珍珠泉旅游度假区绿园路88号,118.67,32.1291,住宅区,102,0025,194,1.901960784
B2094655D765ABFB459F,通济名仕阁,溧水县柘塘镇柘宁东路128号,119.028,31.6554,住宅区,12,0025,19,1.583333333
B2094655D765ABFB4792,万达名园,光华路17路底站,118.858,32.0158,住宅区,8,0025,12,1.5
B2094655D765ABFB4793,水岸康城,永阳镇金蛙路99号,119.041,31.6552,住宅区,35,0025,57,1.628571428
B2094655D765ABFB489A,银城聚锦园,东至东宝花园，南至东宝路，北至规划道路,118.735,32.0438,住宅区,14,0025,42,3
B2094655D765ABFB4992,香榭里,鼓楼区闽江路8号,118.738,32.0524,住宅区,4,0025,6,1.5
B2094655D765ABFC409E,韩府山庄公交站,铁心桥大定坊,118.754,31.9426,公交车站,68,0025,158,2.323529411
B2094655D765ABFC409F,韩圭公交站,,118.566,31.9642,公交车站,5,0025,8,1.6
B2094655D765ABFC4393,横溪公交站,,118.769,31.7085,公交车站,236,0025,352,1.491525423
B2094655D765ABFC4498,恒广路公交站,,118.872,32.1416,公交车站,9,0025,13,1.444444444
B2094655D765ABFC449A,横溪医院,,118.774,31.7136,医院,10,0025,26,2.6
B2094655D765ABFC449B,横溪政府公交站,,118.777,31.7186,公交车站,34,0025,72,2.117647058
B2094655D765ABFC4592,弘利路公交站,,118.567,31.837,公交车站,33,0025,97,2.939393939
B2094655D765ABFC4698,红花镇公交站,,118.806,31.9946,公交车站,8,0025,8,1
B2094655D765ABFC4699,红桥公交站,,118.591,32.1461,公交车站,8,0025,10,1.25
B2094655D765ABFC4799,候家塘公交站,,119.011,32.0492,公交车站,11,0025,15,1.363636363
B2094655D765ABFC4998,湖熟镇公交站,湖熟镇,118.983,31.8613,公交车站,329,0025,642,1.951367781
B2094655D765ABFC499A,湖熟公交站,,118.985,31.858,公交车站,38,0025,63,1.657894736
B2094655D765ABFD419D,花神美境公交站,宁南大道9号(宁南新区玉兰路与宁南大道交汇处)，,118.794,31.9815,公交车站,63,0025,122,1.936507936
B2094655D765ABFD419F,花神湖,近郊紫荆花路和玉兰路交界处(近青少年科技活动中心),118.789,31.9871,一般地点标志,571,0025,1198,2.098073555
B2094655D765ABFD4299,花园路口公交站,,119.028,31.6398,公交车站,14,0025,48,3.428571428
B2094655D765ABFD429A,花园公交站,,119.08,32.1935,公交车站,26,0025,56,2.153846153
B2094655D765ABFD429D,华侨公墓,,118.918,32.0792,丧葬,1,0025,1,1
B2094655D765ABFD429E,华电路公交站,,118.815,32.1029,公交车站,34,0025,107,3.147058823
B2094655D765ABFD4393,化工一厂公交站,,118.836,32.1412,公交车站,55,0025,161,2.927272727
B2094655D765ABFD439E,华商科技园公交站,,118.854,31.7734,公交车站,18,0025,63,3.5
B2094655D765ABFD449A,化工园管委会公交站,,118.788,32.285,公交车站,18,0025,25,1.388888888
B2094655D765ABFD449D,宝华公交站,,119.049,32.1622,公交车站,10,0025,19,1.9
B2094655D765ABFD449E,宝善寺公交站,,118.905,32.0104,公交车站,44,0025,80,1.818181818
B2094655D765ABFD4593,大地伊丽雅特湾,栖霞区和燕路329号,118.816,32.1149,住宅区,246,0025,1925,7.825203252
B2094655D765ABFD4598,板桥收费站,,118.641,31.9088,收费站,4,0025,5,1.25
B2094655D765ABFD4692,苏宁馨瑰园,秦淮区石婆婆庙,118.732,32.0474,住宅区,10,0025,14,1.4
B2094655D765ABFD469C,安怀村453号商住楼,下关区安怀村453号,118.796,32.1001,住宅区,6,0025,20,3.333333333
B2094655D765ABFD479B,欧派(红星美凯龙卡子门金红商场店),卡子门红星美凯龙B1层8522号,118.798,31.9895,家具建材市场,4,0025,4,1
B2094655D765ABFD499F,东方文理研修学院,,118.783,31.7694,高等院校,326,0025,905,2.776073619
B2094655D765ABFE449A,龙池中学,,118.806,32.3038,中学,5,0025,5,1
B2094655D765ABFE4893,大石湖生态旅游度假区,宁丹线,118.752,31.9279,度假疗养场所,11,0025,11,1
B2094655D765ABFE4898,御江金城,建邺区梦都大街188号,118.714,32.0172,住宅区,71,0025,361,5.084507042
B2094655D765ABFE489B,新城邻里,栖霞区尧化门新尧路16号,118.881,32.1185,住宅区,36,0025,77,2.138888888
B2094655D765ABFE489C,方正家园,溧水县交通路59号,119.033,31.6583,住宅区,2,0025,2,1
B2094655D765ABFF4093,恒大绿洲,江宁经济技术开发区内环路以西,118.84,31.9107,住宅区,277,0025,672,2.425992779
B2094655D765ABFF4098,双赢花园,科学园莱茵达路139号,118.86,31.9384,住宅区,26,0025,94,3.615384615
B2094655D765ABFF4099,阳光家苑,秦淮路159号,119.045,31.6544,住宅区,49,0025,111,2.265306122
B2094655D765ABFF409E,天华硅谷,泰冯路65号,118.718,32.1604,住宅区,220,0025,907,4.122727272
B2094655D765ABFF4198,鲁佩特庄园,湖熟街道灵顺北路318号,118.982,31.8629,住宅区,37,0025,77,2.081081081
B2094655D765ABFF419B,加州城,弘景大道3888号,118.871,31.9226,住宅区,9,0025,11,1.222222222
B2094655D765ABFF419C,桥缘雅居,桥林镇明因路,118.533,31.9437,住宅区,22,0025,45,2.045454545
B2094655D765ABFF419D,尧林仙居(经济适用房),南京市尧佳路23,118.879,32.121,住宅区,45,0025,155,3.444444444
